curated_row_id,source_file,source_row_hash,raw_source_file,raw_match_status,raw_match_count,raw_row_hash,raw_match_notes,referencenumber,id,daterequested,requesttype,borough,mainstreet,crossstreet1,crossstreet2,statusdescription,inclusion_status,inclusion_basis,provenance_status,review_required,review_notes
382,output/data_cb5_signal_studies.csv,836d29eeda1fd49d64f089e7c6a42ecf170d50b7e7b90fc059e0ca71a0184062,data_raw/signal_studies_citywide.csv,matched,1,836d29eeda1fd49d64f089e7c6a42ecf170d50b7e7b90fc059e0ca71a0184062,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0708APS,165394,2021-04-16T00:00:00.000,Accessible Pedestrian Signal,Queens,METROPOLITAN AVENUE,AUBREY AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
383,output/data_cb5_signal_studies.csv,5a5c599f8bba16ecc2a4c98002b27291c9a747eddf983a6a16b0969f2ddfc513,data_raw/signal_studies_citywide.csv,matched,1,5a5c599f8bba16ecc2a4c98002b27291c9a747eddf983a6a16b0969f2ddfc513,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0614,165300,2021-04-06T00:00:00.000,All-Way Stop,Queens,60 AVENUE,71 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
384,output/data_cb5_signal_studies.csv,5dfa9a158fcbb6f7f06eb258b0b910c8f08f20a27875bd815c2b26f9e6cf6416,data_raw/signal_studies_citywide.csv,matched,1,5dfa9a158fcbb6f7f06eb258b0b910c8f08f20a27875bd815c2b26f9e6cf6416,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0579,165265,2021-03-29T00:00:00.000,All-Way Stop,Queens,BROWN PLACE,58 AVENUE,BROWN PLACE,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
385,output/data_cb5_signal_studies.csv,0b3be3f2ad5c9a53951b32c684c5620dbb2a2ef1aedfa2b99a1ca43fb04dedf3,data_raw/signal_studies_citywide.csv,matched,1,0b3be3f2ad5c9a53951b32c684c5620dbb2a2ef1aedfa2b99a1ca43fb04dedf3,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0577,165263,2021-03-30T00:00:00.000,Traffic Signal,Queens,CENTRE STREET,WYCKOFF AVENUE,WYCKOFF AVENUE - Duplicate Street Name,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
386,output/data_cb5_signal_studies.csv,e59070490f09e7aa3eada6200e514277f82148aca2ac0f7646c623619d9091b0,data_raw/signal_studies_citywide.csv,matched,1,e59070490f09e7aa3eada6200e514277f82148aca2ac0f7646c623619d9091b0,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0565APS,165251,2021-03-29T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,60 ROAD,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
387,output/data_cb5_signal_studies.csv,7053a9fe3a5e4b6189e29acfc60cb7b835e22a06726dee395bc8e94a19f0c18e,data_raw/signal_studies_citywide.csv,matched,1,7053a9fe3a5e4b6189e29acfc60cb7b835e22a06726dee395bc8e94a19f0c18e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0557,165243,2021-03-26T00:00:00.000,All-Way Stop,Queens,60 STREET,67 AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
388,output/data_cb5_signal_studies.csv,de942505a177625f17868aacb3fc1d50c76673de128c08782497ebce693ec790,data_raw/signal_studies_citywide.csv,matched,1,de942505a177625f17868aacb3fc1d50c76673de128c08782497ebce693ec790,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0425B,164128,2021-03-04T00:00:00.000,Left Turn Arrow/Signal,Queens,FLUSHING AVENUE,ONDERDONK AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
389,output/data_cb5_signal_studies.csv,fe5f5536b06f9b409b7c171faf07f2738e6f0ff01b855e31536048785bced717,data_raw/signal_studies_citywide.csv,matched,1,fe5f5536b06f9b409b7c171faf07f2738e6f0ff01b855e31536048785bced717,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0391B,164094,2021-02-25T00:00:00.000,Left Turn Arrow/Signal,Queens,METROPOLITAN AVENUE,FLUSHING AVENUE,,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
390,output/data_cb5_signal_studies.csv,37946da60b7eee6ab6ccefc35a9affb1db32c11fcfb6e324d707096cdb6f5fac,data_raw/signal_studies_citywide.csv,matched,1,37946da60b7eee6ab6ccefc35a9affb1db32c11fcfb6e324d707096cdb6f5fac,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0387B,164090,2021-02-25T00:00:00.000,Traffic Signal Removal,Queens,MYRTLE AVENUE,FOREST AVENUE,GEORGE STREET,Engineering Study Completed     (Signals Engineering),included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
391,output/data_cb5_signal_studies.csv,6385e843a9da69c01a60711710393b36b1b983f7b4a087466c35e5d209ed4e3d,data_raw/signal_studies_citywide.csv,matched,1,6385e843a9da69c01a60711710393b36b1b983f7b4a087466c35e5d209ed4e3d,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0303APS,164006,2021-02-12T00:00:00.000,Accessible Pedestrian Signal,Queens,METROPOLITAN AVENUE,55 STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
392,output/data_cb5_signal_studies.csv,03f9b3d9e75cbfbfee4e6826921dfba6b401a2bfdab6851d5bc569d7c61e8234,data_raw/signal_studies_citywide.csv,matched,1,03f9b3d9e75cbfbfee4e6826921dfba6b401a2bfdab6851d5bc569d7c61e8234,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0261,163964,2021-02-09T00:00:00.000,All-Way Stop,Queens,82 PLACE,PENELOPE AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
393,output/data_cb5_signal_studies.csv,fd5aba14440b6219a764be021429e1b547461e95f3c979297148e41f9e074ad8,data_raw/signal_studies_citywide.csv,matched,1,fd5aba14440b6219a764be021429e1b547461e95f3c979297148e41f9e074ad8,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0256,163959,2021-02-08T00:00:00.000,All-Way Stop,Queens,59 STREET,59 AVENUE,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
394,output/data_cb5_signal_studies.csv,e144e3007f4f83ffc574fddab4f162757dd0aaccb29e1a5ab775c09d89c3faac,data_raw/signal_studies_citywide.csv,matched,1,e144e3007f4f83ffc574fddab4f162757dd0aaccb29e1a5ab775c09d89c3faac,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0215,162932,2021-02-01T00:00:00.000,Traffic Signal,Queens,METROPOLITAN AVENUE,64 STREET,,Study Request Denial,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
395,output/data_cb5_signal_studies.csv,879a8cea104677d7831cd3949efca5967c0a90ea234ebb7ff2d589c8365cd6bf,data_raw/signal_studies_citywide.csv,matched,1,879a8cea104677d7831cd3949efca5967c0a90ea234ebb7ff2d589c8365cd6bf,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0205APS,162922,2021-01-29T00:00:00.000,Accessible Pedestrian Signal,Queens,GRAND AVENUE,73 STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
396,output/data_cb5_signal_studies.csv,2bcdfbe777df3706979cd8c3b5894b7fde9e44671424c6095475f49e4b02b1fb,data_raw/signal_studies_citywide.csv,matched,1,2bcdfbe777df3706979cd8c3b5894b7fde9e44671424c6095475f49e4b02b1fb,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0204APS,162921,2021-01-29T00:00:00.000,Accessible Pedestrian Signal,Queens,GRAND AVENUE,72 STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
397,output/data_cb5_signal_studies.csv,50a009c688eaa1bcb3762bb58e427f8dab55076dc5555becaa2010d0a63436de,data_raw/signal_studies_citywide.csv,matched,1,50a009c688eaa1bcb3762bb58e427f8dab55076dc5555becaa2010d0a63436de,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0203APS,162920,2021-01-29T00:00:00.000,Accessible Pedestrian Signal,Queens,GRAND AVENUE,72 PLACE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
398,output/data_cb5_signal_studies.csv,50365bf2eb0a0688942fc5a83b8b852157ce8819bfcffe516298d3c48aa6765e,data_raw/signal_studies_citywide.csv,matched,1,50365bf2eb0a0688942fc5a83b8b852157ce8819bfcffe516298d3c48aa6765e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0202APS,162919,2021-01-29T00:00:00.000,Accessible Pedestrian Signal,Queens,GRAND AVENUE,71 STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
399,output/data_cb5_signal_studies.csv,c725b999aa7d8e9ee0e06b8e6d93c72fdbf00cbe3adff21de2645a0cf001e525,data_raw/signal_studies_citywide.csv,matched,1,c725b999aa7d8e9ee0e06b8e6d93c72fdbf00cbe3adff21de2645a0cf001e525,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0201APS,162918,2021-01-29T00:00:00.000,Accessible Pedestrian Signal,Queens,GRAND AVENUE,61 STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
400,output/data_cb5_signal_studies.csv,e03a2bd29c420dc2539db24819ff7d5b28525e46f1cfa5b885f17c2783208668,data_raw/signal_studies_citywide.csv,matched,1,e03a2bd29c420dc2539db24819ff7d5b28525e46f1cfa5b885f17c2783208668,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0199APS,162916,2021-01-29T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH PD ROAD,PALMETTO STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
401,output/data_cb5_signal_studies.csv,10bc12f41c9fa836443beddfece398e4d4a08344f1235feefe1dbe9f3fd61d24,data_raw/signal_studies_citywide.csv,matched,1,10bc12f41c9fa836443beddfece398e4d4a08344f1235feefe1dbe9f3fd61d24,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0198APS,162915,2021-01-29T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,MADISON STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
402,output/data_cb5_signal_studies.csv,3884e13d9da164c90414feed4def3d6cbfa82e0091feb89eac1a1cb6a1274ee5,data_raw/signal_studies_citywide.csv,matched,1,3884e13d9da164c90414feed4def3d6cbfa82e0091feb89eac1a1cb6a1274ee5,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0194,162911,2021-01-29T00:00:00.000,All-Way Stop,Queens,PALMETTO STREET,60 PLACE,,A/W Approval,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
403,output/data_cb5_signal_studies.csv,27c972b1ad81692311d038b3c2185a119cfa599ca33723d47da66483ff42aa20,data_raw/signal_studies_citywide.csv,matched,1,27c972b1ad81692311d038b3c2185a119cfa599ca33723d47da66483ff42aa20,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0108APS,162825,2021-01-21T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,LINDEN STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
404,output/data_cb5_signal_studies.csv,e006dc882bc6f8fb933f7ebef05f6e532d4bbc48aa10e72dee172a14180f9e47,data_raw/signal_studies_citywide.csv,matched,1,e006dc882bc6f8fb933f7ebef05f6e532d4bbc48aa10e72dee172a14180f9e47,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0107APS,162824,2021-01-21T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,GROVE STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
405,output/data_cb5_signal_studies.csv,4c1bc52adc1f0ee0f1ada53564bddde69904fd77e4a3a2b14ecedfdac41a8b5e,data_raw/signal_studies_citywide.csv,matched,1,4c1bc52adc1f0ee0f1ada53564bddde69904fd77e4a3a2b14ecedfdac41a8b5e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0106APS,162823,2021-01-21T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,GATES AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
406,output/data_cb5_signal_studies.csv,e28ba9fc49d8c0fc8efe1e0e214e3e07a2fd41e6a3ae0077de4794d43046bb29,data_raw/signal_studies_citywide.csv,matched,1,e28ba9fc49d8c0fc8efe1e0e214e3e07a2fd41e6a3ae0077de4794d43046bb29,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0105APS,162822,2021-01-21T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,CATALPA AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
407,output/data_cb5_signal_studies.csv,21d18dfa4131001ec1401bd1befaec64eacc34e1b8e6dfe02e8aa01c5969cf5b,data_raw/signal_studies_citywide.csv,matched,1,21d18dfa4131001ec1401bd1befaec64eacc34e1b8e6dfe02e8aa01c5969cf5b,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0104APS,162821,2021-01-21T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,71 AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
408,output/data_cb5_signal_studies.csv,1bea992c5721560e8f0e89a299d6f317dc5d0d9b273c52ceabf45ce50a3c490c,data_raw/signal_studies_citywide.csv,matched,1,1bea992c5721560e8f0e89a299d6f317dc5d0d9b273c52ceabf45ce50a3c490c,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0103APS,162820,2021-01-21T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,70 AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
409,output/data_cb5_signal_studies.csv,e3ceec135aad9b84007193e10c46d1bc2576e8c66aa98b3e48be5beafabbe75f,data_raw/signal_studies_citywide.csv,matched,1,e3ceec135aad9b84007193e10c46d1bc2576e8c66aa98b3e48be5beafabbe75f,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0102APS,162819,2021-01-21T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,68 ROAD,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
410,output/data_cb5_signal_studies.csv,18fb620b567a5a127bdb8cb2df274b3fc0cb39fe83ade08b4b0ac05bdba141b4,data_raw/signal_studies_citywide.csv,matched,1,18fb620b567a5a127bdb8cb2df274b3fc0cb39fe83ade08b4b0ac05bdba141b4,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0098APS,162815,2021-01-20T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,68 AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
411,output/data_cb5_signal_studies.csv,41d90b2363cdc581d925dce4a4847c8fdd0f0d4466445c5e8c488bde4b3b44a4,data_raw/signal_studies_citywide.csv,matched,1,41d90b2363cdc581d925dce4a4847c8fdd0f0d4466445c5e8c488bde4b3b44a4,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0097APS,162814,2021-01-20T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,67 AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
412,output/data_cb5_signal_studies.csv,9961addc96027292d7e80d447aa5f0c8370f715dd2085de635f0f6bd635e84a7,data_raw/signal_studies_citywide.csv,matched,1,9961addc96027292d7e80d447aa5f0c8370f715dd2085de635f0f6bd635e84a7,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0095APS,162812,2021-01-20T00:00:00.000,Accessible Pedestrian Signal,Queens,FRESH POND ROAD,60 AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
413,output/data_cb5_signal_studies.csv,f46913f2054870e23d49b530be4d89fdd7ec38ee285ebd94641103d362569e28,data_raw/signal_studies_citywide.csv,matched,1,f46913f2054870e23d49b530be4d89fdd7ec38ee285ebd94641103d362569e28,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0092APS,162809,2021-01-20T00:00:00.000,Accessible Pedestrian Signal,Queens,FOREST AVENUE,WOODBINE STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
414,output/data_cb5_signal_studies.csv,17221644e017e91851b2ebdc51d6efc6d8915958fed9fceb67fe5561b401165e,data_raw/signal_studies_citywide.csv,matched,1,17221644e017e91851b2ebdc51d6efc6d8915958fed9fceb67fe5561b401165e,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0085APS,162802,2021-01-13T00:00:00.000,Accessible Pedestrian Signal,Queens,FOREST AVENUE,CATALPA AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
415,output/data_cb5_signal_studies.csv,c0ecf01baef6e345dc2381a440329534e6311d65195cc5b6f517e80ff916d8a4,data_raw/signal_studies_citywide.csv,matched,1,c0ecf01baef6e345dc2381a440329534e6311d65195cc5b6f517e80ff916d8a4,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0084APS,162801,2021-01-13T00:00:00.000,Accessible Pedestrian Signal,Queens,FOREST AVENUE,BLEECKER STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
416,output/data_cb5_signal_studies.csv,2c4c1938e371d9c712ea125461a2f4b1cde53ea651d7032dc041079509707eae,data_raw/signal_studies_citywide.csv,matched,1,2c4c1938e371d9c712ea125461a2f4b1cde53ea651d7032dc041079509707eae,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0083APS,162800,2021-01-13T00:00:00.000,Accessible Pedestrian Signal,Queens,FLUSHING AVENUE,61 STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
417,output/data_cb5_signal_studies.csv,fe88e94c4f5d4b253abf57e5355608d7de07359d43e5169e265f29a2307009fb,data_raw/signal_studies_citywide.csv,matched,1,fe88e94c4f5d4b253abf57e5355608d7de07359d43e5169e265f29a2307009fb,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0080APS,162797,2021-01-13T00:00:00.000,Accessible Pedestrian Signal,Queens,DRY HARBOR ROAD,PENELOPE AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
418,output/data_cb5_signal_studies.csv,74de0e8414380593ce29f6d6eea08237c260b7ca54491c22366fc75a93922847,data_raw/signal_studies_citywide.csv,matched,1,74de0e8414380593ce29f6d6eea08237c260b7ca54491c22366fc75a93922847,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0033APS,162750,2021-01-07T00:00:00.000,Accessible Pedestrian Signal,Queens,DECATUR STREET,SENECA AVENUE,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
419,output/data_cb5_signal_studies.csv,a64452bc01c558f43e1b06ebcfcbc6a1b529781ee38b409a479cae8a1b0d16a5,data_raw/signal_studies_citywide.csv,matched,1,a64452bc01c558f43e1b06ebcfcbc6a1b529781ee38b409a479cae8a1b0d16a5,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0032APS,162749,2021-01-07T00:00:00.000,Accessible Pedestrian Signal,Queens,CYPRESS AVENUE,WEIRFIELD STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
420,output/data_cb5_signal_studies.csv,7ae7b8770f27f231ab1af25ee95647454a5802a03ecd87a6340532a1ea7017b1,data_raw/signal_studies_citywide.csv,matched,1,7ae7b8770f27f231ab1af25ee95647454a5802a03ecd87a6340532a1ea7017b1,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0022APS,161743,2021-01-05T00:00:00.000,Accessible Pedestrian Signal,Queens,CYPRESS AVENUE,STOCKHOLM STREET,CYPRESS AVENUE - Duplicate Street Name,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
421,output/data_cb5_signal_studies.csv,21599f4c3dfadc79de92abf056599cbd44ddf2d5c3083f23551980f3aaa8d022,data_raw/signal_studies_citywide.csv,matched,1,21599f4c3dfadc79de92abf056599cbd44ddf2d5c3083f23551980f3aaa8d022,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0021,161742,2021-01-05T00:00:00.000,Accessible Pedestrian Signal,Queens,CYPRESS AVENUE,MENAHAN STREET,CYPRESS AVENUE - Duplicate Street Name,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
422,output/data_cb5_signal_studies.csv,dbeb906b644fe020d3acb276a8e303d2fb3fa3269045117446f6c744e2f3360f,data_raw/signal_studies_citywide.csv,matched,1,dbeb906b644fe020d3acb276a8e303d2fb3fa3269045117446f6c744e2f3360f,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0020APS,161741,2021-01-05T00:00:00.000,Accessible Pedestrian Signal,Queens,CYPRESS AVENUE,HANCOCK STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
423,output/data_cb5_signal_studies.csv,e43a911cbaf713ddc81002894c75471da6c423340e2d39cb261574e25cbe80fd,data_raw/signal_studies_citywide.csv,matched,1,e43a911cbaf713ddc81002894c75471da6c423340e2d39cb261574e25cbe80fd,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0019APS,161740,2021-01-05T00:00:00.000,Accessible Pedestrian Signal,Queens,CYPRESS AVENUE,GEORGE STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
424,output/data_cb5_signal_studies.csv,c16835cd4d8cd7b21ae00e40869cb8111cd1409f7bdc27ce74808afad52ed2e7,data_raw/signal_studies_citywide.csv,matched,1,c16835cd4d8cd7b21ae00e40869cb8111cd1409f7bdc27ce74808afad52ed2e7,Matched committed raw Signal Studies snapshot by id and referencenumber.,CQ21-0018APS,161739,2021-01-05T00:00:00.000,Accessible Pedestrian Signal,Queens,CYPRESS AVENUE,DECATUR STREET,,APS Ranking Completed; Awaiting Design,included,Legacy curated QCB5 signal-study input. Signal Studies lack a community-board field and source coordinates; inclusion was carried forward from prior street-name curation and still needs row-level human review.,needs_human_review,True,
